FECHA,DAILY_ENERGY_CONSUMPTION_KWH,HOUSEHOLD_TXT,INTERVENTION_BOOLEAN,HOUSEHOLD_SIZE_INT,HOUSEHOLD_INCOME_INT,MEAN_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MEAN_WIND_SPEED_MS,MAX_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MAX_WIND_SPEED_MS,MIN_TEMPERATURE_C,MIN_RELATIVE_HUMIDITY_PERC,MIN_WIND_SPEED_MS,PUBLIC_HOLIDAY_BOOLEAN,SCHOOL_HOLIDAY_BOOLEAN,HOUSEHOLD_NET_SOLAR_RADIATION_kWh,SIMULATED_ENERGY_CONSUMPTION_kWh,DAY_OF_THE_WEEK_INT,WEEKDAY_INT,ENTHALPY_GRADIENT_COOLING_DEHUM_kJperKg
2020-10-05,6.1618,H26X287,1,2,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3081.0169999999994,132.63646895771748,4,1,37.17945577899742
2020-10-05,4.8644,H16X278,1,2,4500,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3081.0169999999994,132.63646895771748,4,1,37.17945577899742
2020-10-05,25.654200000000003,H92X280,0,3,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3081.0169999999994,132.63646895771748,4,1,37.17945577899742
2020-10-05,6.780000000000001,H62X287,0,3,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3081.0169999999994,132.63646895771748,4,1,37.17945577899742
2020-10-05,3.4793000000000003,H04X281,0,2,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3081.0169999999994,132.63646895771748,4,1,37.17945577899742
2020-10-05,24.641000000000005,H02X281,0,3,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,465.547,155.9509441718535,4,1,37.17945577899742
2020-10-05,5.3298000000000005,H67X279,1,3,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3461.5570000000002,130.71328994754688,4,1,37.17945577899742
2020-10-05,12.4553,H21X279,0,3,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3461.5570000000002,130.71328994754688,4,1,37.17945577899742
2020-10-05,14.0686,H05X281,1,2,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3453.085,134.97589061185278,4,1,37.17945577899742
2020-10-05,10.8469,H22X278,0,3,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3453.085,134.97589061185278,4,1,37.17945577899742
